transaction_id,customer_id,purchase_date,purchase_amount,category,age,gender
TXN000141,CUST0178,2024-05-07,94.45,Books,56.0,Female
TXN000835,CUST0178,2024-05-07,161.79,Electronics,56.0,Female
TXN001162,CUST0178,2024-05-21,110.53,Clothing,56.0,Female
TXN001359,CUST0178,2025-01-29,99.18,Books,56.0,Female
TXN001862,CUST0178,2025-02-11,154.76,Home,56.0,Female
TXN002346,CUST0178,2025-02-03,73.57,Food,56.0,Female
TXN003890,CUST0178,2024-11-21,175.04,Home,56.0,Female
TXN003981,CUST0178,2024-12-14,92.74,Home,56.0,Female
TXN004438,CUST0178,2024-11-10,93.66,Home,56.0,Female
TXN004851,CUST0178,2024-11-20,115.93,Books,56.0,Female
TXN000040,CUST0383,2024-03-12,82.25,Beauty,63.0,Non-binary
TXN000223,CUST0383,2024-05-12,70.1,Books,63.0,Non-binary
TXN000548,CUST0383,2024-03-24,52.76,Clothing,63.0,Non-binary
TXN001479,CUST0383,2024-03-22,57.15,Books,63.0,Non-binary
TXN001519,CUST0383,2024-10-09,70.19,Books,63.0,Non-binary
TXN001743,CUST0383,2024-08-07,101.71,Home,63.0,Non-binary
TXN001991,CUST0383,2024-09-30,150.16,Home,63.0,Non-binary
TXN002137,CUST0383,2024-10-30,104.75,Clothing,63.0,Non-binary
TXN002146,CUST0383,2024-08-29,148.98,Electronics,63.0,Non-binary
TXN002618,CUST0383,2024-04-29,74.11,Beauty,63.0,Non-binary
TXN000042,CUST0459,2024-03-17,45.29,Food,59.0,Male
TXN000907,CUST0459,2024-03-07,55.25,Books,59.0,Male
TXN002292,CUST0459,2024-09-24,88.13,Clothing,59.0,Male
TXN002881,CUST0459,2024-05-18,71.67,Beauty,59.0,Male
TXN003673,CUST0459,2024-09-23,66.9,Books,59.0,Male
TXN003841,CUST0459,2024-04-12,50.34,Food,59.0,Male
TXN004227,CUST0459,2024-06-17,75.13,Books,59.0,Male
TXN004811,CUST0459,2024-07-01,283.47,Home,59.0,Male
TXN000043,CUST0243,2024-07-05,74.05,Books,,Male
TXN000046,CUST0243,2024-04-09,48.49,Books,,Male
TXN000222,CUST0243,2025-01-18,94.82,Food,,Male
TXN001043,CUST0243,2025-01-19,114.96,Clothing,,Male
TXN001722,CUST0243,2024-03-23,141.83,Home,,Male
TXN002298,CUST0243,2024-06-21,187.81,Home,,Male
TXN002715,CUST0243,2024-06-09,148.45,Books,,Male
TXN002884,CUST0243,2024-09-14,73.26,Clothing,,Male
TXN003026,CUST0243,2024-04-18,120.72,Food,,Male
TXN003301,CUST0243,2024-11-12,38.53,Books,,Male
TXN003405,CUST0243,2024-07-14,245.99,Electronics,,Male
TXN003708,CUST0243,2024-04-17,110.84,Food,,Male
TXN000044,CUST0392,2024-10-12,123.35,Home,44.0,Male
TXN000457,CUST0392,2024-10-09,52.66,Clothing,44.0,Male
TXN000770,CUST0392,2024-03-13,90.6,Beauty,44.0,Male
TXN000946,CUST0392,2024-03-23,84.35,Food,44.0,Male
TXN001249,CUST0392,2024-04-26,72.27,Books,44.0,Male
TXN001821,CUST0392,2024-12-09,96.27,Home,44.0,Male
TXN002823,CUST0392,2024-10-23,105.75,Electronics,44.0,Male
TXN002924,CUST0392,2024-11-03,25.12,Books,44.0,Male
TXN003051,CUST0392,2024-09-27,64.13,Food,44.0,Male
TXN003320,CUST0392,2024-11-03,91.64,Food,44.0,Male
TXN003323,CUST0392,2024-09-05,46.99,Beauty,44.0,Male
TXN003467,CUST0392,2024-05-11,297.89,Electronics,44.0,Male
TXN003555,CUST0392,2024-12-22,166.64,Home,44.0,Male
TXN003580,CUST0392,2025-01-18,72.76,Beauty,44.0,Male
TXN003725,CUST0392,2024-04-02,22.25,Beauty,44.0,Male
TXN004277,CUST0392,2024-04-25,42.23,Beauty,44.0,Male
TXN004464,CUST0392,2024-07-16,91.03,Books,44.0,Male
TXN004477,CUST0392,2024-08-21,36.4,Books,44.0,Male
TXN004722,CUST0392,2024-12-30,67.31,Beauty,44.0,Male
TXN000045,CUST0211,2024-08-02,100.68,Electronics,74.0,Female
TXN000363,CUST0211,2024-07-23,259.04,Electronics,74.0,Female
TXN000804,CUST0211,2024-03-30,153.24,Home,74.0,Female
TXN000998,CUST0211,2024-07-01,47.45,Clothing,74.0,Female
TXN001439,CUST0211,2024-12-10,69.48,Beauty,74.0,Female
TXN002351,CUST0211,2024-06-22,68.11,Beauty,74.0,Female
TXN002809,CUST0211,2024-03-25,88.13,Home,74.0,Female
TXN003018,CUST0211,2024-05-15,32.2,Clothing,74.0,Female
TXN000047,CUST0353,2025-01-31,56.02,Food,,Female
TXN000239,CUST0353,2024-09-17,132.13,Clothing,,Female
TXN000716,CUST0353,2024-11-05,296.88,Electronics,,Female
TXN000740,CUST0353,2024-08-16,148.79,Home,,Female
TXN001096,CUST0353,2024-06-12,54.5,Clothing,,Female
TXN001196,CUST0353,2024-11-03,194.53,Electronics,,Female
TXN002370,CUST0353,2025-02-04,156.51,Electronics,,Female
TXN002423,CUST0353,2024-07-28,102.24,Clothing,,Female
TXN002655,CUST0353,2024-06-28,43.58,Clothing,,Female
TXN002918,CUST0353,2024-12-31,73.73,Clothing,,Female
TXN003587,CUST0353,2024-03-10,157.4,Books,,Female
TXN004653,CUST0353,2024-10-15,142.94,Clothing,,Female
TXN000048,CUST0445,2024-03-29,61.21,Beauty,19.0,Male
TXN000528,CUST0445,2024-11-29,145.93,Home,19.0,Male
TXN002327,CUST0445,2024-04-29,115.52,Home,19.0,Male
TXN002696,CUST0445,2024-08-18,75.99,Home,19.0,Male
TXN003525,CUST0445,2024-11-19,32.97,Food,19.0,Male
TXN004372,CUST0445,2024-11-20,96.17,Beauty,19.0,Male
TXN004528,CUST0445,2024-11-23,86.22,Home,19.0,Male
TXN000049,CUST0382,2024-03-25,73.73,Clothing,39.0,Male
TXN000654,CUST0382,2024-08-25,77.78,Books,39.0,Male
TXN000828,CUST0382,2024-12-14,70.65,Books,39.0,Male
TXN000935,CUST0382,2024-04-13,184.12,Home,39.0,Male
TXN002001,CUST0382,2024-05-10,72.83,Electronics,39.0,Male
TXN002396,CUST0382,2024-10-14,44.93,Food,39.0,Male
TXN004388,CUST0382,2025-02-22,51.95,Clothing,39.0,Male
TXN004598,CUST0382,2024-04-11,76.02,Food,39.0,Male
TXN004927,CUST0382,2024-04-13,264.59,Electronics,39.0,Male
TXN000050,CUST0096,2024-06-18,58.25,Food,57.0,Male
TXN000599,CUST0096,2024-10-12,71.5,Clothing,57.0,Male
TXN001255,CUST0096,2025-02-13,101.03,Books,57.0,Male
TXN001890,CUST0096,2024-10-18,94.14,Clothing,57.0,Male
TXN002586,CUST0096,2024-10-06,44.66,Clothing,57.0,Male
TXN002683,CUST0096,2025-01-14,31.43,Books,57.0,Male
TXN002970,CUST0096,2024-08-17,26.76,Food,57.0,Male
TXN003228,CUST0096,2024-07-02,38.43,Books,57.0,Male
TXN003823,CUST0096,2024-04-14,159.62,Home,57.0,Male
TXN003872,CUST0096,2024-04-06,178.99,Electronics,57.0,Male
TXN000051,CUST0228,2024-05-10,123.6,Beauty,,Female
TXN000883,CUST0228,2024-07-09,102.07,Electronics,,Female
TXN001482,CUST0228,2024-07-30,214.39,Food,,Female
TXN001636,CUST0228,2024-08-15,127.81,Clothing,,Female
TXN001736,CUST0228,2024-07-11,145.79,Beauty,,Female
TXN002031,CUST0228,2024-07-13,197.3,Books,,Female
TXN002152,CUST0228,2024-11-02,210.86,Food,,Female
TXN003309,CUST0228,2025-01-22,113.23,Clothing,,Female
TXN003439,CUST0228,2025-02-26,128.85,Electronics,,Female
TXN004265,CUST0228,2025-02-07,145.57,Books,,Female
TXN004369,CUST0228,2024-06-24,131.45,Electronics,,Female
TXN004530,CUST0228,2024-04-15,77.6,Books,,Female
TXN000052,CUST0426,2024-11-03,67.18,Books,38.0,Male
TXN000924,CUST0426,2025-02-22,62.81,Books,38.0,Male
TXN001004,CUST0426,2024-05-01,73.25,Clothing,38.0,Male
TXN003064,CUST0426,2024-04-03,56.36,Books,38.0,Male
TXN003353,CUST0426,2024-03-25,180.96,Home,38.0,Male
TXN003613,CUST0426,2025-01-26,50.7,Books,38.0,Male
TXN004070,CUST0426,2024-03-12,192.86,Home,38.0,Male
TXN004250,CUST0426,2025-01-26,81.32,Beauty,38.0,Male
TXN000053,CUST0131,2024-10-28,67.52,Food,45.0,Male
TXN000588,CUST0131,2024-10-28,59.39,Books,45.0,Male
TXN002611,CUST0131,2024-05-13,108.07,Electronics,45.0,Male
TXN002834,CUST0131,2024-04-24,105.94,Books,45.0,Male
TXN003078,CUST0131,2025-02-11,149.67,Home,45.0,Male
TXN003527,CUST0131,2024-10-19,24.58,Beauty,45.0,Male
TXN004197,CUST0131,2024-10-12,101.33,Beauty,45.0,Male
TXN004887,CUST0131,2024-03-12,116.74,Electronics,45.0,Male
TXN004963,CUST0131,2024-03-26,173.19,Home,45.0,Male
TXN000054,CUST0355,2024-12-12,129.78,Books,,Male
TXN001099,CUST0355,2025-02-05,44.35,Clothing,,Male
TXN001369,CUST0355,2024-07-21,18.43,Books,,Male
TXN001702,CUST0355,2024-08-20,164.83,Clothing,,Male
TXN003348,CUST0355,2025-01-08,158.85,Electronics,,Male
TXN004475,CUST0355,2025-01-19,133.16,Clothing,,Male
TXN004883,CUST0355,2025-01-23,300.25,Electronics,,Male
TXN000055,CUST0428,2024-03-19,116.13,Food,40.0,Female
TXN000084,CUST0428,2024-06-15,55.31,Home,40.0,Female
TXN000577,CUST0428,2024-06-25,97.94,Electronics,40.0,Female
TXN000774,CUST0428,2024-03-06,49.51,Books,40.0,Female
TXN000868,CUST0428,2024-12-21,236.0,Electronics,40.0,Female
TXN001282,CUST0428,2024-07-07,85.71,Books,40.0,Female
TXN001378,CUST0428,2024-04-22,31.79,Food,40.0,Female
TXN002162,CUST0428,2024-05-27,74.69,Electronics,40.0,Female
TXN002549,CUST0428,2024-12-11,113.64,Home,40.0,Female
TXN003208,CUST0428,2024-12-26,87.68,Books,40.0,Female
TXN003264,CUST0428,2025-02-20,30.49,Beauty,40.0,Female
TXN003372,CUST0428,2024-08-04,55.2,Books,40.0,Female
TXN003434,CUST0428,2025-02-15,77.91,Clothing,40.0,Female
TXN003678,CUST0428,2024-05-01,42.08,Books,40.0,Female
TXN003782,CUST0428,2024-09-11,107.52,Clothing,40.0,Female
TXN000056,CUST0493,2024-04-15,43.94,Beauty,59.0,Male
TXN000287,CUST0493,2024-10-06,31.32,Beauty,59.0,Male
TXN000474,CUST0493,2024-08-20,90.03,Food,59.0,Male
TXN000995,CUST0493,2024-04-29,26.59,Beauty,59.0,Male
TXN002801,CUST0493,2024-05-21,40.13,Food,59.0,Male
TXN002895,CUST0493,2024-07-05,118.03,Food,59.0,Male
TXN003772,CUST0493,2024-10-17,45.87,Books,59.0,Male
TXN004225,CUST0493,2024-06-06,81.82,Books,59.0,Male
TXN000057,CUST0014,2024-10-22,46.71,Clothing,70.0,Male
TXN000785,CUST0014,2024-04-19,120.55,Electronics,70.0,Male
TXN000921,CUST0014,2024-03-19,83.61,Books,70.0,Male
TXN001765,CUST0014,2024-12-28,84.41,Clothing,70.0,Male
TXN003752,CUST0014,2024-06-11,89.94,Clothing,70.0,Male
TXN003828,CUST0014,2024-09-13,58.79,Clothing,70.0,Male
TXN004284,CUST0014,2024-11-26,95.9,Books,70.0,Male
TXN004791,CUST0014,2024-12-09,30.83,Clothing,70.0,Male
TXN000059,CUST0261,2024-08-16,282.86,Home,49.0,Male
TXN000496,CUST0261,2024-05-31,157.08,Home,49.0,Male
TXN001061,CUST0261,2024-11-14,101.66,Electronics,49.0,Male
TXN001207,CUST0261,2025-01-04,39.87,Clothing,49.0,Male
TXN003347,CUST0261,2024-07-04,80.51,Electronics,49.0,Male
TXN004236,CUST0261,2024-09-01,88.48,Books,49.0,Male
TXN004383,CUST0261,2025-03-02,47.47,Beauty,49.0,Male
TXN004414,CUST0261,2024-07-04,53.9,Beauty,49.0,Male
TXN000060,CUST0080,2024-06-06,46.4,Books,71.0,Male
TXN001533,CUST0080,2024-09-13,62.01,Beauty,71.0,Male
TXN001600,CUST0080,2024-10-25,26.75,Beauty,71.0,Male
TXN003675,CUST0080,2024-04-19,77.91,Clothing,71.0,Male
TXN003799,CUST0080,2024-09-12,60.69,Books,71.0,Male
TXN003926,CUST0080,2024-06-05,127.08,Home,71.0,Male
TXN004342,CUST0080,2024-07-07,77.91,Books,71.0,Male
TXN004455,CUST0080,2024-06-24,84.19,Food,71.0,Male
TXN004587,CUST0080,2024-08-24,104.37,Food,71.0,Male
TXN000061,CUST0133,2024-12-06,75.39,Beauty,26.0,Male
TXN000240,CUST0133,2024-10-18,34.53,Food,26.0,Male
TXN001314,CUST0133,2024-05-09,177.18,Electronics,26.0,Male
TXN001932,CUST0133,2025-01-24,30.44,Books,26.0,Male
TXN001969,CUST0133,2025-01-11,160.81,Electronics,26.0,Male
TXN002002,CUST0133,2025-02-09,77.2,Beauty,26.0,Male
TXN002120,CUST0133,2025-01-10,54.88,Beauty,26.0,Male
TXN002575,CUST0133,2024-07-08,73.05,Clothing,26.0,Male
TXN002621,CUST0133,2025-01-26,44.37,Books,26.0,Male
TXN002685,CUST0133,2024-07-06,113.27,Books,26.0,Male
TXN002856,CUST0133,2024-08-15,66.49,Food,26.0,Male
TXN003142,CUST0133,2024-12-28,300.05,Electronics,26.0,Male
TXN003160,CUST0133,2024-05-26,79.62,Books,26.0,Male
TXN003253,CUST0133,2024-10-16,79.22,Food,26.0,Male
TXN003351,CUST0133,2025-02-04,63.4,Beauty,26.0,Male
TXN003501,CUST0133,2024-07-08,87.46,Clothing,26.0,Male
TXN003660,CUST0133,2024-09-28,74.76,Electronics,26.0,Male
TXN004107,CUST0133,2024-11-07,22.95,Books,26.0,Male
TXN004313,CUST0133,2024-08-22,105.68,Clothing,26.0,Male
TXN004338,CUST0133,2024-04-27,94.03,Clothing,26.0,Male
TXN000062,CUST0064,2024-12-14,23.88,Food,24.0,Female
TXN000567,CUST0064,2024-12-28,253.07,Home,24.0,Female
TXN001391,CUST0064,2024-10-21,166.85,Electronics,24.0,Female
TXN001543,CUST0064,2025-02-15,48.07,Food,24.0,Female
TXN002820,CUST0064,2025-02-11,38.68,Clothing,24.0,Female
TXN003118,CUST0064,2024-12-29,187.97,Electronics,24.0,Female
TXN003195,CUST0064,2024-11-16,100.44,Books,24.0,Female
TXN004329,CUST0064,2024-07-23,98.71,Clothing,24.0,Female
TXN000063,CUST0204,2024-08-17,85.18,Beauty,45.0,
TXN000446,CUST0204,2024-05-24,39.36,Clothing,45.0,
TXN000950,CUST0204,2024-03-21,30.23,Books,45.0,
TXN001077,CUST0204,2024-08-02,89.04,Beauty,45.0,
TXN001118,CUST0204,2024-03-16,64.55,Clothing,45.0,
TXN001250,CUST0204,2024-10-29,73.54,Beauty,45.0,
TXN001327,CUST0204,2025-03-02,174.32,Electronics,45.0,
TXN001994,CUST0204,2024-04-18,30.23,Food,45.0,
TXN002065,CUST0204,2024-08-05,55.8,Beauty,45.0,
TXN002373,CUST0204,2025-01-06,126.73,Home,45.0,
TXN003136,CUST0204,2025-02-09,85.82,Home,45.0,
TXN003819,CUST0204,2024-03-12,146.14,Home,45.0,
TXN004293,CUST0204,2024-12-17,140.84,Electronics,45.0,
TXN000064,CUST0367,2024-09-28,102.59,Home,31.0,Female
TXN000739,CUST0367,2025-01-12,52.62,Books,31.0,Female
TXN002589,CUST0367,2024-12-26,54.57,Books,31.0,Female
TXN003113,CUST0367,2025-01-31,42.75,Beauty,31.0,Female
TXN003218,CUST0367,2024-07-16,43.21,Food,31.0,Female
TXN003345,CUST0367,2024-03-21,23.66,Food,31.0,Female
TXN003928,CUST0367,2024-10-01,85.83,Beauty,31.0,Female
TXN003958,CUST0367,2024-05-04,156.36,Electronics,31.0,Female
TXN004206,CUST0367,2024-05-14,28.0,Beauty,31.0,Female
TXN004585,CUST0367,2024-04-06,49.72,Books,31.0,Female
TXN004824,CUST0367,2024-08-29,107.82,Food,31.0,Female
TXN000065,CUST0130,2024-12-23,106.37,Food,58.0,Female
TXN001139,CUST0130,2024-12-23,125.86,Home,58.0,Female
TXN001352,CUST0130,2024-12-23,35.4,Beauty,58.0,Female
TXN001401,CUST0130,2024-03-28,53.88,Food,58.0,Female
TXN002690,CUST0130,2024-12-22,108.61,Home,58.0,Female
TXN003124,CUST0130,2024-11-29,122.41,Home,58.0,Female
TXN003615,CUST0130,2024-11-05,74.84,Clothing,58.0,Female
TXN003862,CUST0130,2024-07-28,91.67,Beauty,58.0,Female
TXN004171,CUST0130,2024-11-01,60.38,Electronics,58.0,Female
TXN004854,CUST0130,2024-05-10,129.14,Electronics,58.0,Female
TXN000066,CUST0035,2024-09-19,79.79,Home,59.0,Male
TXN000311,CUST0035,2024-05-31,69.46,Clothing,59.0,Male
TXN000802,CUST0035,2024-09-11,135.66,Electronics,59.0,Male
TXN001481,CUST0035,2024-07-15,33.72,Food,59.0,Male
TXN001926,CUST0035,2024-04-21,73.57,Food,59.0,Male
TXN002035,CUST0035,2024-03-19,87.09,Clothing,59.0,Male
TXN002103,CUST0035,2024-08-14,195.23,Home,59.0,Male
TXN003310,CUST0035,2024-07-01,81.24,Food,59.0,Male
TXN003319,CUST0035,2025-02-27,327.77,Electronics,59.0,Male
TXN003616,CUST0035,2024-04-26,28.86,Beauty,59.0,Male
TXN003970,CUST0035,2024-03-10,148.83,Electronics,59.0,Male
TXN003982,CUST0035,2024-09-30,200.64,Home,59.0,Male
TXN004187,CUST0035,2025-02-22,69.86,Clothing,59.0,Male
TXN004542,CUST0035,2024-03-26,63.05,Clothing,59.0,Male
TXN000068,CUST0251,2024-12-29,71.61,Electronics,40.0,Male
TXN000861,CUST0251,2025-01-31,178.01,Home,40.0,Male
TXN000971,CUST0251,2025-02-15,107.58,Books,40.0,Male
TXN001001,CUST0251,2024-05-25,77.8,Food,40.0,Male
TXN001849,CUST0251,2024-05-28,160.22,Home,40.0,Male
TXN002951,CUST0251,2024-12-26,60.06,Beauty,40.0,Male
TXN003120,CUST0251,2025-02-03,191.9,Electronics,40.0,Male
TXN003495,CUST0251,2024-03-19,99.55,Books,40.0,Male
TXN004312,CUST0251,2024-05-01,52.65,Clothing,40.0,Male
TXN004957,CUST0251,2024-06-07,55.73,Beauty,40.0,Male
TXN000069,CUST0223,2024-09-05,63.76,Clothing,68.0,
TXN000565,CUST0223,2024-07-02,62.96,Food,68.0,
TXN000894,CUST0223,2024-07-15,106.39,Beauty,68.0,
TXN001243,CUST0223,2024-10-23,78.26,Beauty,68.0,
TXN001392,CUST0223,2024-09-11,79.36,Books,68.0,
TXN002048,CUST0223,2024-10-08,87.71,Clothing,68.0,
TXN002573,CUST0223,2024-12-06,69.48,Books,68.0,
TXN002798,CUST0223,2024-08-08,58.57,Beauty,68.0,
TXN002850,CUST0223,2024-12-24,45.57,Clothing,68.0,
TXN003005,CUST0223,2024-10-27,309.75,Electronics,68.0,
TXN003365,CUST0223,2024-10-02,36.33,Books,68.0,
TXN003558,CUST0223,2024-05-14,99.56,Beauty,68.0,
TXN003783,CUST0223,2024-03-16,93.54,Books,68.0,
TXN003996,CUST0223,2024-10-21,66.93,Home,68.0,
TXN004648,CUST0223,2024-10-12,70.72,Electronics,68.0,
TXN000070,CUST0294,2025-02-08,29.97,Books,24.0,Male
TXN000331,CUST0294,2025-01-22,69.26,Food,24.0,Male
TXN000710,CUST0294,2024-09-16,38.8,Food,24.0,Male
TXN001943,CUST0294,2024-06-09,235.06,Electronics,24.0,Male
TXN002149,CUST0294,2024-08-20,55.5,Clothing,24.0,Male
TXN002957,CUST0294,2024-07-12,96.39,Electronics,24.0,Male
TXN003523,CUST0294,2024-12-23,44.01,Food,24.0,Male
TXN004557,CUST0294,2024-06-07,48.75,Home,24.0,Male
TXN004720,CUST0294,2024-12-28,52.99,Electronics,24.0,Male
TXN004950,CUST0294,2025-01-02,42.03,Books,24.0,Male
TXN000071,CUST0336,2024-10-25,72.42,Clothing,41.0,Female
TXN001570,CUST0336,2024-06-08,75.3,Food,41.0,Female
TXN001632,CUST0336,2024-09-17,39.98,Clothing,41.0,Female
TXN001831,CUST0336,2024-09-24,52.55,Food,41.0,Female
TXN002665,CUST0336,2024-09-11,94.27,Books,41.0,Female
TXN002666,CUST0336,2024-04-13,188.18,Electronics,41.0,Female
TXN003306,CUST0336,2024-07-21,57.51,Beauty,41.0,Female
TXN003475,CUST0336,2024-08-06,43.85,Clothing,41.0,Female
TXN003880,CUST0336,2024-06-22,95.28,Home,41.0,Female
TXN003930,CUST0336,2024-10-08,24.09,Books,41.0,Female
TXN004593,CUST0336,2024-07-13,114.66,Electronics,41.0,Female
TXN000072,CUST0264,2024-08-09,74.32,Food,72.0,Female
TXN000113,CUST0264,2024-08-02,85.51,Beauty,72.0,Female
TXN001121,CUST0264,2024-06-11,78.15,Electronics,72.0,Female
TXN002253,CUST0264,2024-09-29,26.81,Clothing,72.0,Female
TXN002542,CUST0264,2024-05-18,72.49,Books,72.0,Female
TXN003302,CUST0264,2024-05-12,92.46,Home,72.0,Female
TXN003773,CUST0264,2024-09-02,79.7,Food,72.0,Female
TXN004331,CUST0264,2024-10-07,81.37,Books,72.0,Female
TXN000074,CUST0414,2024-06-27,51.33,Clothing,52.0,Female
TXN000467,CUST0414,2024-03-30,46.01,Electronics,52.0,Female
TXN002140,CUST0414,2025-02-12,70.59,Clothing,52.0,Female
TXN002192,CUST0414,2024-07-03,66.87,Home,52.0,Female
TXN002406,CUST0414,2025-02-03,77.77,Beauty,52.0,Female
TXN003140,CUST0414,2024-09-07,101.6,Clothing,52.0,Female
TXN003143,CUST0414,2024-12-27,234.5,Home,52.0,Female
TXN003251,CUST0414,2024-05-19,164.28,Home,52.0,Female
TXN003502,CUST0414,2024-09-09,57.99,Electronics,52.0,Female
TXN004319,CUST0414,2024-07-10,41.04,Clothing,52.0,Female
TXN000075,CUST0232,2024-05-20,94.55,Electronics,58.0,Male
TXN000108,CUST0232,2024-10-20,193.69,Home,58.0,Male
TXN000153,CUST0232,2024-12-07,87.64,Clothing,58.0,Male
TXN000224,CUST0232,2024-10-04,90.22,Beauty,58.0,Male
TXN000605,CUST0232,2024-04-16,142.65,Home,58.0,Male
TXN000732,CUST0232,2025-01-27,83.86,Books,58.0,Male
TXN000974,CUST0232,2024-11-07,232.58,Home,58.0,Male
TXN001558,CUST0232,2024-09-16,36.58,Clothing,58.0,Male
TXN001819,CUST0232,2024-11-30,59.52,Clothing,58.0,Male
TXN001825,CUST0232,2024-11-22,65.6,Clothing,58.0,Male
TXN002413,CUST0232,2024-12-29,75.66,Food,58.0,Male
TXN002469,CUST0232,2024-09-05,108.51,Electronics,58.0,Male
TXN003232,CUST0232,2025-01-25,38.69,Food,58.0,Male
TXN003344,CUST0232,2024-10-03,221.12,Home,58.0,Male
TXN004007,CUST0232,2024-12-27,187.23,Home,58.0,Male
TXN004031,CUST0232,2024-04-07,60.47,Books,58.0,Male
TXN004033,CUST0232,2024-06-17,194.37,Home,58.0,Male
TXN000076,CUST0147,2024-12-17,82.26,Food,44.0,Male
TXN000289,CUST0147,2024-10-30,67.19,Beauty,44.0,Male
TXN000322,CUST0147,2024-05-08,78.22,Clothing,44.0,Male
TXN000513,CUST0147,2024-12-01,59.48,Food,44.0,Male
TXN000988,CUST0147,2025-01-05,26.35,Books,44.0,Male
TXN001050,CUST0147,2024-05-08,40.29,Food,44.0,Male
TXN002134,CUST0147,2024-10-13,177.36,Home,44.0,Male
TXN002219,CUST0147,2024-03-12,145.5,Home,44.0,Male
TXN003565,CUST0147,2024-09-03,75.39,Clothing,44.0,Male
TXN004772,CUST0147,2024-05-21,33.87,Beauty,44.0,Male
TXN000077,CUST0361,2024-06-03,61.41,Clothing,33.0,Male
TXN000121,CUST0361,2025-02-09,109.63,Electronics,33.0,Male
TXN000270,CUST0361,2024-07-30,82.22,Food,33.0,Male
TXN000274,CUST0361,2024-11-17,37.12,Books,33.0,Male
TXN000353,CUST0361,2024-09-25,83.63,Electronics,33.0,Male
TXN000807,CUST0361,2024-04-22,41.57,Clothing,33.0,Male
TXN001638,CUST0361,2025-01-07,93.73,Clothing,33.0,Male
TXN003150,CUST0361,2024-12-31,76.82,Books,33.0,Male
TXN003780,CUST0361,2025-02-20,57.36,Food,33.0,Male
TXN004167,CUST0361,2024-12-17,81.03,Electronics,33.0,Male
TXN000078,CUST0454,2024-05-07,342.93,Electronics,60.0,Female
TXN000249,CUST0454,2024-09-22,197.02,Electronics,60.0,Female
TXN000293,CUST0454,2024-08-07,70.49,Food,60.0,Female
TXN000659,CUST0454,2024-12-21,96.95,Beauty,60.0,Female
TXN001155,CUST0454,2024-08-21,100.06,Electronics,60.0,Female
TXN001301,CUST0454,2025-02-24,151.05,Home,60.0,Female
TXN001717,CUST0454,2024-05-03,63.54,Electronics,60.0,Female
TXN001908,CUST0454,2024-12-05,174.74,Electronics,60.0,Female
TXN002178,CUST0454,2024-11-10,37.42,Books,60.0,Female
TXN003485,CUST0454,2025-03-05,36.39,Beauty,60.0,Female
TXN003944,CUST0454,2024-09-02,113.3,Electronics,60.0,Female
TXN004294,CUST0454,2024-07-08,71.97,Beauty,60.0,Female
TXN004661,CUST0454,2024-09-08,83.87,Books,60.0,Female
TXN000079,CUST0245,2024-05-21,125.99,Home,34.0,Female
TXN000439,CUST0245,2024-03-08,87.37,Electronics,34.0,Female
TXN001166,CUST0245,2024-11-30,223.48,Electronics,34.0,Female
TXN001340,CUST0245,2025-02-03,37.65,Beauty,34.0,Female
TXN001770,CUST0245,2025-02-06,110.09,Electronics,34.0,Female
TXN002263,CUST0245,2024-09-27,57.13,Food,34.0,Female
TXN002391,CUST0245,2024-09-24,76.7,Clothing,34.0,Female
TXN002988,CUST0245,2024-04-22,65.21,Beauty,34.0,Female
TXN003515,CUST0245,2025-02-27,34.78,Beauty,34.0,Female
TXN003803,CUST0245,2024-08-29,22.16,Books,34.0,Female
TXN003933,CUST0245,2024-04-05,106.54,Home,34.0,Female
TXN004264,CUST0245,2024-12-28,30.93,Books,34.0,Female
TXN004730,CUST0245,2024-06-06,66.15,Clothing,34.0,Female
TXN000080,CUST0494,2024-07-15,87.86,Books,23.0,Female
TXN002752,CUST0494,2024-12-19,86.85,Electronics,23.0,Female
TXN002817,CUST0494,2024-12-05,95.72,Books,23.0,Female
TXN003548,CUST0494,2024-07-16,87.08,Food,23.0,Female
TXN003826,CUST0494,2024-04-04,105.21,Home,23.0,Female
TXN003879,CUST0494,2024-07-26,35.83,Clothing,23.0,Female
TXN003942,CUST0494,2025-02-05,112.99,Books,23.0,Female
TXN000081,CUST0397,2024-12-09,112.51,Home,45.0,Female
TXN000283,CUST0397,2024-09-13,205.71,Home,45.0,Female
TXN002560,CUST0397,2024-04-23,54.21,Clothing,45.0,Female
TXN002765,CUST0397,2024-08-23,53.61,Beauty,45.0,Female
TXN002995,CUST0397,2024-10-07,51.52,Home,45.0,Female
TXN003077,CUST0397,2024-10-31,83.53,Beauty,45.0,Female
TXN003896,CUST0397,2024-12-12,73.96,Food,45.0,Female
TXN003911,CUST0397,2024-08-15,70.22,Home,45.0,Female
TXN004087,CUST0397,2024-08-17,221.33,Electronics,45.0,Female
TXN004462,CUST0397,2024-08-11,55.15,Clothing,45.0,Female
TXN004510,CUST0397,2024-05-01,72.93,Clothing,45.0,Female
TXN004739,CUST0397,2024-11-11,97.64,Home,45.0,Female
TXN000083,CUST0405,2025-01-15,124.2,Electronics,66.0,Female
TXN000127,CUST0405,2024-08-15,36.01,Clothing,66.0,Female
TXN000144,CUST0405,2024-11-06,99.18,Food,66.0,Female
TXN000419,CUST0405,2024-07-15,92.36,Beauty,66.0,Female
